Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4UCNGmp2jX1YhokWQk5Ak4,"Live and Die for Hip Hop (with Aaliyah)","Young, Rich & Dangerous","Kris Kross;Aaliyah",1996-01-09,223866,43,false,111573307,2017-03-17T17:25:51Z,"hip hop old school,r&b,r&b contemporáneo","Ruffhouse",0.755,0.536,5,-9.643,0,0.181,0.0133,0,0.0794,0.656,87.088,4
spotify:track:4X14Wjext8BlNW9lbtU7dL,"","","",0000,0,0,true,111573307,2017-03-17T17:26:09Z,"","",0.578,0.633,8,-10.117,0,0.279,0.331,0,0.635,0.658,101.534,4
spotify:track:6dEwByRwJTnycFUlSz4ufp,"Shabba REMIX (feat. Shabba Ranks, Busta Rhymes & Migos)","Shabba REMIX (feat. Shabba Ranks, Busta Rhymes & Migos)","A$AP Ferg;Shabba Ranks;Busta Rhymes;Migos",2013-11-22,296613,39,true,111573307,2017-03-17T17:26:24Z,"rap,dancehall,ragga,reggae,lovers rock,hip hop de la costa este,trap","A$AP Worldwide/Polo Grounds Music",0.841,0.765,11,-6.099,0,0.225,0.0632,0,0.518,0.341,120.072,4
spotify:track:24ZzwmpFaa2dB46pcEon8o,"Fi Di Jockey (Raw)","Cariibean Girl EP","Aidonia",2013-06-11,187067,0,true,111573307,2017-03-17T17:26:47Z,"dancehall,soca,riddim,ragga","Tad's Record Inc.",0.777,0.882,6,-4.106,1,0.0867,0.161,0,0.0753,0.462,100.958,4
spotify:track:6iPzFPafHG23FomvNwgOLl,"Every Step Every Way","Majid Jordan","Majid Jordan",2016-02-05,214920,0,false,111573307,2017-03-25T11:19:12Z,"","OVO Sound/Warner Records",0.707,0.492,0,-9.388,1,0.302,0.124,0.0000376,0.103,0.246,105.06,4
spotify:track:2quUAPPRKyBot46tH6aVKp,"Be Like You","Be Like You","Linden Jay",2014-06-05,261760,21,false,111573307,2017-03-30T07:54:04Z,"","RME Records Limited",0.803,0.71,4,-7.081,0,0.309,0.0693,0.0102,0.102,0.578,118.008,4
spotify:track:1Rgj113AaUPHeRWCRubD9n,"My Life (In The Sunshine)","A Day In The Life....","Rico",2008-04-11,252826,36,false,111573307,2017-03-30T07:59:59Z,"","Blaqrhythm Recordings",0.545,0.626,11,-6.557,0,0.186,0.15,0,0.183,0.614,80.43,4
spotify:track:5MAScTGPHzWAeivPjpATa9,"My Woman, My Everything (feat. Wandecoal)","My Woman, My Everything (feat. Wandecoal) - Single","Patoranking;Wande Coal",2015-07-06,233717,58,false,111573307,2017-03-30T08:03:31Z,"afrobeats,afrobeat,afropop,azonto,hiplife,bongo flava,dancehall,afropiano,r&b afro,afroswing,alté","Greensleeves Records",0.902,0.845,11,-2.695,1,0.0644,0.0438,0,0.0867,0.625,112.005,4
spotify:track:5Or8xOLeprwhmag6b9KjmM,"Bad Boy for Life (feat. Busta Rhymes & M.O.P) - Club Mix","Special Delivery / Bad Boy For Life","Diddy;The Bad Boy Family",2001,280026,28,false,111573307,2017-03-30T08:03:45Z,"hip hop,hip hop de la costa este","Rhino Atlantic",0.419,0.933,9,-2.802,0,0.275,0.0308,0,0.378,0.552,88.68,4
spotify:track:2lMg3lCMOGistaWBNGjuT3,"Blow the Whistle","Blow The Whistle","Too $hort",2006-08-28,163133,70,true,111573307,2017-03-30T08:04:06Z,"hyphy,hip hop de la costa oeste,g-funk,hip hop old school,rap gangster","Jive",0.907,0.625,1,-5.557,1,0.198,0.0042,0,0.151,0.605,99.918,4
