Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6onVtBLxZpq4cwMa3fUMJs,"Moonlight Sonata: Adagio Sostenuto","Classical Best Of","Ludwig van Beethoven",2009-06-01,328000,0,false,111573307,2013-03-21T15:30:05Z,"clásica,piano clásico,música de cámara,concerto","Essential World Masters",0.151,0.00153,1,-45.393,0,0.0451,0.993,0.914,0.0711,0.127,75.079,3
spotify:track:6Q32Vkucx2qeuVyBd3NiFZ,"Battle Without Honor Or Humanity","Kill Bill Vol. 1 Original Soundtrack (PA Version)","HOTEI",2003-09-23,148840,3,false,111573307,2013-03-28T15:07:05Z,"rock japonés","Rhino/Warner Records",0.704,0.844,4,-5.088,1,0.0507,0.00173,0.905,0.0599,0.669,94.699,4
spotify:track:4E8hgGDOwG5CpiEke6qZMT,"On s'attache","Mon paradis","Christophe Maé",2007-03-19,191506,65,false,111573307,2013-03-28T16:23:49Z,"variété francesa,chanson,pop francés","Warner (France)",0.789,0.71,8,-5.815,1,0.0432,0.409,0.00000363,0.246,0.687,100.014,4
spotify:track:1WMPCPk9GEsHgsDmXVGdEL,"J'ai laissé","J'ai laissé","Christophe Maé",2010-02-15,220253,36,false,111573307,2013-03-28T16:26:10Z,"variété francesa,chanson,pop francés","Warner (France)",0.754,0.5,1,-7.133,1,0.0514,0.392,0,0.425,0.3,96.026,4
spotify:track:6mXp2JiILngDsyUB4LSKRM,"L'auto-stoppeuse","Faites vous des amis","LES ESCROCS",1994-01-01,200840,8,false,111573307,2013-03-28T16:40:18Z,"jazz francés","Big Thumb Records",0.707,0.68,7,-6.492,0,0.0919,0.18,0,0.0416,0.876,116.12,4
spotify:track:2LG0s0LxEoAvqXpDm9SDTx,"Rome Wasn't Built in a Day","Rome Wasn't Built in a Day","Morcheeba",2000,214719,34,false,111573307,2013-04-02T22:37:43Z,"trip hop,downtempo","Atlantic Records UK",0.61,0.807,5,-4.997,1,0.0305,0.0769,0.00000264,0.376,0.689,112.031,4
spotify:track:0RWqE2ZaulvnN1i40qIhDh,"Canned Heat","Synkronized","Jamiroquai",1999-06-08,331760,2,false,111573307,2013-04-02T22:40:31Z,"acid jazz","S2",0.7,0.865,9,-5.827,0,0.133,0.0136,0.0000756,0.0718,0.78,128.04,4
spotify:track:5olYKlNYCELRBQzxQ6Tr1V,"Everybody Needs Somebody To Love","TPH Production Perform The Blues Brothers","The Blues Brothers",2005-08-08,150125,0,false,111573307,2013-04-07T21:32:50Z,"blues,blues rock","GR8",0.525,0.686,5,-8.879,1,0.0325,0.18,0.00000266,0.274,0.91,193.667,4
spotify:track:1WYEDcS7WGjv0rG7rmMX3o,"Bitter Sweet Symphony","This Is Music: The Singles 92-98","The Verve",2004-01-01,359546,65,false,111573307,2013-04-07T21:34:19Z,"britpop,shoegaze","Virgin Records",0.356,0.913,9,-6.015,1,0.0499,0.0339,0,0.221,0.537,171.157,4
spotify:track:4HpaXUMqrz1cFaOeEizumw,"San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version","On Your 60's Radio","Scott McKenzie",2002-02-21,176373,43,false,111573307,2013-04-13T00:46:09Z,"","Columbia",0.506,0.553,7,-10.132,1,0.0298,0.32,0.000077,0.152,0.428,112.735,4
